,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Colour,Hazardous,Depth (mm),Waste Supplied,Fitting / Mounting Type,Material,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Projection Depth,Number of Tap Holes,Feature 4,Feature 5,Feature 6,Finish,Material Type,Range,Warranty,Tap Holes,Projection,Anti Slip,Pre-Drilled Waste Hole,Pre-Drilled Overflow,Grips/Handles,Feature 7
135,PD00632,Roca Laura A325314005 1 tap hole basin 450mm White,Roca,78.93,"Elegantly curved, this Roca Laura 450mm basin with a single tap hole looks great in any bathroom. Functional and robust, this vitreous china basin is designed for wall mounting",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Roca Laura A325314005 1 tap hole basin 450mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/32/NW-D00632_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Roca_Everyday_Collection_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D00632_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Roca_Care_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Roca_Basins_Generic_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PD13203,Roca Debba A32599600U one tap hole basin 500mm White,Roca,125.75,The Roca Debba 500mm wall hung basin with single tap hole has a softly rounded contemporary design ideal for minimalist en suite bathrooms and cloakrooms.,Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Roca Debba A32599600U one tap hole basin 500mm White,,Wall-hung basin;Fixing kit,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/32/03/NW-D13203_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Roca_Care_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Roca_Discovery_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Roca_Basins_Generic_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D13203_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PD41802,Roca The Gap A327479000 one tap hole cloakroom/countertop basin 350mm White,Roca,81.61,"Compact, functional and smart, this Roca The Gap 350mm wall-hung basin with a single central tap hole has a modern design and robust, easy-clean vitreous china build, ideal for family bathrooms.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Roca The Gap A327479000 one tap hole cloakroom/countertop basin 350mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/18/02/NW-D41802_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Roca_Discovery_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Roca_Care_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D41802_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Roca_Basins_Generic_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PD00765,Roca The Gap A327476000 one tap hole basin 500 x 420mm White,Roca,114.58,"Compact, functional and smart, this Roca The Gap 500mm wall-hung basin with a single central tap hole has a modern design and robust, easy-clean vitreous china build, ideal for family bathrooms.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Roca The Gap A327476000 one tap hole basin 500 x 420mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/07/65/NW-D00765_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D00765_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Roca_Care_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Roca_Discovery_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Roca_Basins_Generic_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02619,Ideal Standard Tesi One tap hole pedestal basin 550mm,Ideal Standard,87.41,"With a contemporary geometric design, this Ideal Standard Tesi 550mm washbasin is part of a suite perfect for modern bathrooms. Built in tough vitreous china, this basin includes a single tap hole ready for your choice of mixer and is suitable for wall or pedestal mounting.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Ideal Standard Tesi One tap hole pedestal basin 550mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/26/19/NW-T02618_T02619_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/T028001_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/IS_Bathrooms_Brchr_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PD74697,Ideal Standard i.Life S compact washbasin 1 tap hole 55cm,Ideal Standard,96.51,"A smart designer-look fitting, the Ideal Standard i.Life B 550mm basin is suitable for mounting on a pedestal. Finished in glossy white, this bathroom handwash basin is manufactured in a robust fine fireclay.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Ideal Standard i.Life S compact washbasin 1 tap hole 55cm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/_j/pg/D74697.jpg_wm.jpg,,,,,White,N,380,No,Pedestal,Fine Fireclay,T517801,Washbasin,N,Designed by Palomba Serafini Associati,Pedestal or semi-pedestal options,Fine fireclay construction,380,1,White colour,Single taphole,,,,i.Life S,,,,,,,,
141,PT02623,Ideal Standard Tesi 1 tap hole handrinse basin 450mm,Ideal Standard,72.25,"With a contemporary geometric design, this Ideal Standard Tesi 450mm handrinse washbasin is part of a suite perfect for modern bathrooms. Built in tough vitreous china, this basin includes a single tap hole ready for your choice of mixer and is suitable for wall or pedestal mounting.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Ideal Standard Tesi 1 tap hole handrinse basin 450mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/26/23/NW-T02623_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/T031301_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/IS_Bathrooms_Brchr_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PD13892,Roca Havana full cloakroom pedestal,Roca,47.67,"Made of white ceramic, the Roca Havana 450mm full pedestal cloakroom basin is ideal for use in a downstairs loo or guest bathroom.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Roca Havana full cloakroom pedestal,,Cloakroom basin only,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/38/92/NW-D13892_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Roca_Primary_Collection_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PD04645,Ideal Standard Tempo countertop basin 500mm White,Ideal Standard,128.74,"Designed for use in bespoke worktops, this Ideal Standard Tempo 500mm countertop washbasin with single tap hole is made of durable vitreous china material for a longer life in home or commercial bathrooms.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Ideal Standard Tempo countertop basin 500mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/46/45/NW-D04645_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/IS_Bathrooms_Brchr_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D04645_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PA67209,Ideal Standard Connect Air h/r basin cube s/w 40x45 White,Ideal Standard,118.37,"Perfect for contemporary bathrooms, the Ideal Standard Concept Air 400mm handrinse basin with single tap hole has thin ceramic walls for a lighter, slimmer, more modern look. Part of a wide range of bathroom fittings and furniture, this white fireclay basin can help you to achieve a seamless bathroom design.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Ideal Standard Connect Air h/r basin cube s/w 40x45 White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/72/09/NW-A67209_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/A67209_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/IS_Concept_Air_Brchr_2017.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PD23275,Ideal Standard Tempo 1 tap hole vanity basin 610 x 455mm White,Ideal Standard,119.04,"The softly streamlined Ideal Standard Tempo 610mm vanity basin with single tap hole is designed for use with full or semi pedestals. This basin has a clean flat deck storage area for convenience and is made of neat, long lasting vitreous china.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Ideal Standard Tempo 1 tap hole vanity basin 610 x 455mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/32/75/NW-D23275_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D23275_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/IS_Bathrooms_Brchr_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PC21343,Ideal Standard Concept full pedestal White,Ideal Standard,66.68,The contemporary Ideal Standard Concept full pedestal provides a smart finishing touch for luxury bathrooms.,Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Ideal Standard Concept full pedestal White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/44/NW-C21343_C21344_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/e_/16/IS_Bathroom_Brochure_16.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/IS_Concept_Cube_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PC21367,Ideal Standard Concept Cube one tap hole basin 500mm White,Ideal Standard,108.07,"The sleek, modern Ideal Standard Concept Cube 500mm washbasin with single tap hole is suitable for wall or pedestal mounting and offers compatibility with a range of design-matched bathroom furniture for a smart combination of functionality and style.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Ideal Standard Concept Cube one tap hole basin 500mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/67/NW-C21367_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/e_/16/IS_Bathroom_Brochure_16.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/C21367_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PP07596,Geberit Selnova handrinse basin 1 tap 360 x 290,Geberit,67.55,"Offering an asymmetrical overflow and neat sizing, the Geberit Selnova 360 x 290mm handrinse basin will fit seamlessly into almost any bathroom and design scheme. Made of vitreous china with a white finish, this classically designed basin is suitable for wall mounting.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Geberit Selnova handrinse basin 1 tap 360 x 290,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/97/NW-P07596_P07597_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Geberit_Selnova_AOverflow_Basin_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PD81423,Ideal Standard iLife handrise basin 1tap hole left hand handrise 35cm,Ideal Standard,58.04,"A simple, clean-lined design, the Ideal Standard i.Life 350mm single taphole handwash basin blends practicality with style. Suitable for wall-mounted installation, this smart basin has a high gloss finish for an always clean appearance.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Ideal Standard iLife handrise basin 1tap hole left hand handrise 35cm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/_a/D81423_A_wm.jpg,,,,,White/Gloss,N,300,No,Wall,Ceramic,E246201,Contemporary,N,Designed by Palomba Serafini Associati,Suitable for wall mounting,With single left-hand taphole,185,1,Ceramic construction,Gloss white finish,,,,iLIFE,,,,,,,,
