,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Attachment 8,Connection Type,Hazardous,Approvals,Equal / Unequal,End Connection A size,End Connection B size,End Connection C size,Material,Size,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Angle,Diameter,Range,Feature 8,Feature 9,Feature 10,Weight,Material Type,Colour,Grade,Connection Type 1,Connection Type 2
101,P503555,Pegler VSH XPress 45deg gas elbow 54mm Stainless Steel,Pegler,47.79,"This VSH Xpress SSG21/7041 54 x 54mm 45° obtuse elbow includes press-fit end connections. Optimised for use as part of a system, XPress stainless steel gas fittings are approved for use at temperatures from -20 to 70°C with a maximum working pressure inside buildings of 1 bar and maximum working pressure outside of 5 bar (maximum test pressure 7.5 bar). Marked with a visible yellow 'Gas' label, this fitting is part of the DVGW/GL (formerly British Gas) approvals process and has passed a high temperature leakage rate test at 650°C for 30 minutes at PN5/GT5.","Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Press Fit Fittings/Stainless Steel Press Fit Fittings.csv -> Pegler VSH XPress 45deg gas elbow 54mm Stainless Steel",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/55/NW-503555_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/VSH_XPress_SSG21_7041_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ov/al/VSH_XPress_DVGW_SS_Approval.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ov/al/VSH_XPress_BSI_SS_Gas_Approval.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/VSH_XPress_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/PeglerYorkshire_VSH_XPress_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PR75072,Pegler VSH XPress SS21 obtuse elbow 89mm Stainless Steel,Pegler,152.72,"Made of stainless steel, this VSH Xpress SS21 88.9 x 88.9mm 45° obtuse elbow includes press-fit end connections. Optimised for use as part of a system, XPress 316L (1.4404) stainless steel is suitable for potable water applications where water quality and hygiene are vital, in industries such as food, pharmaceuticals and healthcare and in chilled water applications. XPress Stainless provides resistance to RO (reverse osmosis) purified water with a low pH and extremely low dissolved solid content.","Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Press Fit Fittings/Stainless Steel Press Fit Fittings.csv -> Pegler VSH XPress SS21 obtuse elbow 89mm Stainless Steel",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/73/NW-R75067_R75073_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ov/al/VSH_XPress_Type_DVGW_Approval.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_VSH_Fittings_BV_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/VSH_XPress_SS21_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/fi/ct/Pegler_VSH_Xpress_1907002_Certifict.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/VSH_XPress_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/ts/VSH_XPress_Stainless_Flow_Charts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/PeglerYorkshire_VSH_XPress_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,P503577,Pegler VSH XPress equal gas tee 54mm Stainless Steel,Pegler,50.14,"This VSH Xpress SSG24/7130 54 x 54 x 54mm 90° tee includes press-fit end connections. Optimised for use as part of a system, XPress stainless steel gas fittings are approved for use at temperatures from -20 to 70°C with a maximum working pressure inside buildings of 1 bar and maximum working pressure outside of 5 bar (maximum test pressure 7.5 bar). Marked with a visible yellow 'Gas' label, this fitting is part of the DVGW/GL (formerly British Gas) approvals process and has passed a high temperature leakage rate test at 650°C for 30 minutes at PN5/GT5.","Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Press Fit Fittings/Stainless Steel Press Fit Fittings.csv -> Pegler VSH XPress equal gas tee 54mm Stainless Steel",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/77/NW-503577_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ov/al/VSH_XPress_Type_DVGW_Approval.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/VSH_XPress_SSG24_7130_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_VSH_Fittings_BV_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/VSH_XPress_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/ts/VSH_XPress_Stainless_Flow_Charts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/PeglerYorkshire_VSH_XPress_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PM47930,Geberit MPS SS therm 41102 90d bend 15,Geberit,4.36,"This Geberit Mapress Therm 15mm 90° bend is made of stainless steel 1.4520 and features a simple press-fit connection for ease of fitting. The complete Mapress Therm low-alloy stainless steel system is corrosion-resistant, making it especially suitable for closed heating and cooling circuits where condensation and external moisture is a risk, such as cement-based underfloor heating, industrial applications and cooling systems.","Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Press Fit Fittings/Stainless Steel Press Fit Fittings.csv -> Geberit MPS SS therm 41102 90d bend 15",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/30/M47930_wm.jpg,,,,,,,,,Press Fit,N,EN 10312:2002 + A1:2005,Equal,15mm,,15mm,Stainless Steel CrTi steel 1.4520 (EN 10088),15 mm,41102,90° Press Fit Elbow,N,Reliable protection against external corrosion,Stands up to condensate formation in closed cooling or refrigeration circuits,Low-alloy stainless steel for durability,"Suitable for industrial applications including compressed air, inert gases and negative pressure systems","Suitable for technical building systems, heating pipes, radiators, heaters, solar, district heating and compressed air",Stainlesss steel meets EN 10088,Meets EN 10312:2002 + A1:2005 standards,90,,,,,,,,,,,
105,PR75102,Pegler VSH XPress reduced branch tee 35 x 22 x 35mm Stainless Steel,Pegler,23.24,"Made of stainless steel, this VSH Xpress SS25 35 x 22 x 35mm 90° reduced branch tee includes press-fit end connections. Optimised for use as part of a system, XPress 316L (1.4404) stainless steel is suitable for potable water applications where water quality and hygiene are vital, in industries such as food, pharmaceuticals and healthcare and in chilled water applications. XPress Stainless provides resistance to RO (reverse osmosis) purified water with a low pH and extremely low dissolved solid content.","Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Press Fit Fittings/Stainless Steel Press Fit Fittings.csv -> Pegler VSH XPress reduced branch tee 35 x 22 x 35mm Stainless Steel",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/51/10/NW-R75102_R75110_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ov/al/VSH_XPress_Type_DVGW_Approval.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_VSH_Fittings_BV_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/VSH_XPress_SS25_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/if/ct/Pegler_LPCB-VSH_Fittings_BV_Certifct.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/fi/ct/Pegler_VSH_Xpress_1907002_Certifict.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/ts/VSH_XPress_Stainless_Flow_Charts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/VSH_XPress_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/PeglerYorkshire_VSH_XPress_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PM48003,Geberit MPS SS therm 41707 mi adaptor 22 x 3/4,Geberit,9.6,"This Geberit Mapress Therm 22mm x 3/4"" adapter is made of stainless steel 1.4520 and features a simple press-fit connection for ease of fitting. The complete Mapress Therm low-alloy stainless steel system is corrosion-resistant, making it especially suitable for closed heating and cooling circuits where condensation and external moisture is a risk, such as cement-based underfloor heating, industrial applications and cooling systems.","Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Press Fit Fittings/Stainless Steel Press Fit Fittings.csv -> Geberit MPS SS therm 41707 mi adaptor 22 x 3/4",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/03/M48003_wm.jpg,,,,,,,,,Press FitMale Thread,N,EN 10312:2002 + A1:2005,Unequal,22mm,,3/4 InchØ,Stainless Steel CrTi steel 1.4520 (EN 10088),22mmØ3/4 InchØ,41707,Male Thread Press Fit Adaptor,N,Reliable protection against external corrosion,Stands up to condensate formation in closed cooling or refrigeration circuits,Low-alloy stainless steel for durability,"Suitable for industrial applications including compressed air, inert gases and negative pressure systems","Suitable for technical building systems, heating pipes, radiators, heaters, solar, district heating and compressed air",Stainlesss steel meets EN 10088,Meets EN 10312:2002 + A1:2005 standards,,,,,,,,,,,,
107,PM42679,MPS SS 33749 FLANGE PN10/16         76.1,Geberit,170.26,"This Geberit Mapress 76.1 x 72mm flange is made of stainless steel with flange x plain end connections. It is suitable for use in cold/hot potable water, heating water, cooling water with or without anti-freeze agent, remote network heating water less than or equal to120°C, saturated steam less than or equal to120°C, service water, treated water, rainwater with a pH value of greater than6, grey or black water with pH value greater than6, extinguishing water (wet), sprinklers (wet), chemicals/technical liquids, compressed air (oil purity class 0 - 3), negative pressure, inert gases such as nitrogen, industrial gases including acetylene and shielding gases and in technical building systems, industry and shipbuilding.","Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Press Fit Fittings/Stainless Steel Press Fit Fittings.csv -> MPS SS 33749 FLANGE PN10/16         76.1",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/26/79/NW-M42679_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/vi/ew/Geberit_Mapress_SS_Gaseous_Overview.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/vi/ew/Geberit_Mapress_SS_Liquid_Overview.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Geberit_Mapress_SS_Flange_Plain_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_Supply_Systems_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PM47940,Geberit MPS SS therm 42802 45d bend 15,Geberit,4.36,"This Geberit Mapress Therm 15mm 45° bend is made of stainless steel 1.4520 and features a simple press-fit connection for ease of fitting. The complete Mapress Therm low-alloy stainless steel system is corrosion-resistant, making it especially suitable for closed heating and cooling circuits where condensation and external moisture is a risk, such as cement-based underfloor heating, industrial applications and cooling systems.","Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Press Fit Fittings/Stainless Steel Press Fit Fittings.csv -> Geberit MPS SS therm 42802 45d bend 15",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/40/M47940_wm.jpg,,,,,,,,,Press Fit,N,EN 10312:2002 + A1:2005,Equal,15mm,,15mm,Stainless Steel CrTi steel 1.4520 (EN 10088),15 mm,42802,45° Press Fit Bend,N,Reliable protection against external corrosion,Stands up to condensate formation in closed cooling or refrigeration circuits,Low-alloy stainless steel for durability,"Suitable for industrial applications including compressed air, inert gases and negative pressure systems","Suitable for technical building systems, heating pipes, radiators, heaters, solar, district heating and compressed air",Stainlesss steel meets EN 10088,Meets EN 10312:2002 + A1:2005 standards,45,,,,,,,,,,,
109,PM15864,Geberit Mapress reducer 54 x 35mm Stainless Steel,Geberit,46.36,"This Geberit Mapress 54 x 35mm reducer is made of stainless steel with plain end x press-fit connections. It is suitable for use in cold/hot potable water, heating water, cooling water with or without anti-freeze agent, remote network heating water less than or equal to120°C, saturated steam less than or equal to120°C, service water, treated water, rainwater with a pH value of greater than6, grey or black water with pH value greater than6, extinguishing water (wet), sprinklers (wet), chemicals/technical liquids, compressed air (oil purity class 0 - 3), negative pressure, inert gases such as nitrogen, industrial gases including acetylene and shielding gases and in technical building systems, industry and shipbuilding.","Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Press Fit Fittings/Stainless Steel Press Fit Fittings.csv -> Geberit Mapress reducer 54 x 35mm Stainless Steel",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/58/65/NW-M15863_M15865_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/vi/ew/Geberit_Mapress_SS_Gaseous_Overview.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Geberit_Mapress_SS_Reducer_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/vi/ew/Geberit_Mapress_SS_Liquid_Overview.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_Supply_Systems_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PR75073,Pegler VSH XPress SS21 equal tee 108mm Stainless Steel,Pegler,208.49,"Made of stainless steel, this VSH Xpress SS21 108 x 108mm 45° obtuse elbow includes press-fit end connections. Optimised for use as part of a system, XPress 316L (1.4404) stainless steel is suitable for potable water applications where water quality and hygiene are vital, in industries such as food, pharmaceuticals and healthcare and in chilled water applications. XPress Stainless provides resistance to RO (reverse osmosis) purified water with a low pH and extremely low dissolved solid content.","Pipe, Valves and Fittings/Metal Pipe Fittings/Stainless Steel Pipe Fittings/Stainless Steel Press Fit Fittings/Stainless Steel Press Fit Fittings.csv -> Pegler VSH XPress SS21 equal tee 108mm Stainless Steel",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/73/NW-R75067_R75073_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ov/al/VSH_XPress_Type_DVGW_Approval.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_VSH_Fittings_BV_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/VSH_XPress_SS21_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/fi/ct/Pegler_VSH_Xpress_1907002_Certifict.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/VSH_XPress_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/ts/VSH_XPress_Stainless_Flow_Charts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/PeglerYorkshire_VSH_XPress_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
