,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4
39,PQ66013,Wavin OsmaSoil soil and waste single boss adaptor 32mm Black,Wavin,6.83,"Suitable for domestic or commercial use, this Wavin OsmaSoil 32mm soil and waste single boss adapter is made of durable black PVC-u and is fitted with 50 x 32mm solvent weld connections.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Adaptors/Soil Pipe Adaptors.csv -> Wavin OsmaSoil soil and waste single boss adaptor 32mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/13/NW-Q66013_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,
40,PQ64018,Wavin Wavin OsmaSoil boss socket adaptor 50mm Grey,Wavin,9.47,"Suitable for domestic or commercial use, this Wavin OsmaSoil 50mm boss socket adapter is made of durable grey PVC-u and is fitted with socket x spigot connections.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Adaptors/Soil Pipe Adaptors.csv -> Wavin Wavin OsmaSoil boss socket adaptor 50mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/18/NW-Q64018_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,
41,PF29048,"Polypipe Terrain 100 ring seal adaptor 4"" Grey",Polypipe,9.54,"Made of grey PVC-U, this Polypipe Terrain 100 adapter with 110mm solvent weld connections is designed for use in commercial building services. The Polypipe Terrain PVC drainage system is fully accredited and is suitable for joining to a variety of other materials.","Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Adaptors/Soil Pipe Adaptors.csv -> Polypipe Terrain 100 ring seal adaptor 4"" Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/48/NW-F29048_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,
42,PF29150,"Polypipe Terrain 100 weathering apron to asphalt 4"" Grey",Polypipe,46.78,"Suitable for use in commercial building services, this Polypipe Terrain 100 weathering apron to asphalt with 110mm solvent weld connections is made of grey PVC-u. Fully accredited, the Polypipe Terrain PVC drainage system can be jointed to a wide range of other materials.","Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Adaptors/Soil Pipe Adaptors.csv -> Polypipe Terrain 100 weathering apron to asphalt 4"" Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/91/50/NW-F29150_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,
43,PF29078,"Polypipe Terrain 100 straight branch boss adaptor 4"" x 1.1/4"" Grey",Polypipe,8.43,"Made of grey PVC-U, this Polypipe Terrain 100 straight boss adapter with 32mm solvent weld connections is designed for use in commercial building services. The Polypipe Terrain PVC drainage system is fully accredited and is suitable for joining to a variety of other materials.","Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Adaptors/Soil Pipe Adaptors.csv -> Polypipe Terrain 100 straight branch boss adaptor 4"" x 1.1/4"" Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/78/NW-F29078_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,
44,PF29087,"Polypipe Terrain 100 bent brnch boss adaptor 4"" x 1.1/2"" Grey",Polypipe,12.56,"Suitable for use in commercial building services, this Polypipe Terrain 100 4"" x 1 1/2"" bent branch boss adapter is fitted with 40mm solvent weld connections. Made of grey PVC-u, this fitting is part of the fully accredited Terrain PVC drainage system which offers flexibility through its ability to be joined to a wide range of other materials.","Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Adaptors/Soil Pipe Adaptors.csv -> Polypipe Terrain 100 bent brnch boss adaptor 4"" x 1.1/2"" Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/87/NW-F29087_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,
45,PF66967,Polypipe PolySoil solvent adaptor 110 x 50mm,Polypipe,10.32,"Made of white PVC-U, this Polypipe PolySoil soil adapter with 50mm solvent weld connections is suitable for use in domestic applications. Incorporating single-piece moulding technology the PolySoil system offers improved performance and longevity with ring lock seal technology preventing seal distortion for simple, reliable installation with no risk of dislodgment.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Adaptors/Soil Pipe Adaptors.csv -> Polypipe PolySoil solvent adaptor 110 x 50mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/67/NW-F66967_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,
46,PF69634,Polypipe PolySoil® straight boss adaptor 40mm White,Polypipe,10.57,"Made of white PVC-U, this Polypipe PolySoil boss adapter with 40mm push fit connections is suitable for use in domestic applications.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Adaptors/Soil Pipe Adaptors.csv -> Polypipe PolySoil® straight boss adaptor 40mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/96/34/NW-F69634_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,
47,PQ64013,Wavin OsmaSoil boss socket adaptor 32mm Black,Wavin,7.34,"Suitable for domestic or commercial use, this Wavin OsmaSoil 32mm boss socket adapter is made of durable black PVC-u and is fitted with 50 x 32mm socket x female thread connections.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Adaptors/Soil Pipe Adaptors.csv -> Wavin OsmaSoil boss socket adaptor 32mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/13/NW-Q64013_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,
48,PF23617,MLY 110MM ADAP PLUS 50MM BOSS SE41,Marley,12.58,"This Marley Push-Fit Soil 50 x 110mm concentric reducer with push-fit connections is made of black PVC-U. Fast and simple to install, this fitting is suitable for most drainage jobs.",Drainage/Soil Pipes and Fittings/Soil Pipe Fittings/Soil Pipe Adaptors/Soil Pipe Adaptors.csv -> MLY 110MM ADAP PLUS 50MM BOSS SE41,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/17/NW-F23617_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,
