,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4
10,P667598,Aspen Pumps Silent+ Mini Aqua X87-702 condensate pump,Aspen Pumps,110.48,"The innovative Aspen Pumps Silent+ Mini Aqua condensate removal pump combines Silent+ technology and a slimline design, ideal for discreet use in a range of units. Offering 12L/h maximum flow rate, this quiet pump includes an anti-siphon device.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Condensate Air Conditioner Pumps.csv -> Aspen Pumps Silent+ Mini Aqua X87-702 condensate pump,,Silent+ Mini Aqua pump;Reservoir;Filter;Float;Lid;1.5m Plug ;play power cable;16mm inline filter;Acoustic damper;1m aqua discharge tube;Connector;Anti vibration bracket;150mm Vinyl breather tube 6mm ID;Anti siphon device;1.5m suction tube 6mm ID,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/98/NW-667598_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Aspen_Pumps_Silent+_Mini_Aqua_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Aspen_Pumps_Silent+_Mini_Aqua_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Aspen_Pumps_Product_Guide.pdf,
11,P622596,Sauermann Si-10 Univers'L SI10CE03UN23 universal replacement pump,Sauermann,90.87,"With its distinctive shape, the Sauermann Si-10 Univers'L mini condensate removal pump is suitable for both new installations and refurbishments. Thanks to an improved design, this 20L/h pump offers reduced noise during operation and almost effortless maintenance.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Condensate Air Conditioner Pumps.csv -> Sauermann Si-10 Univers'L SI10CE03UN23 universal replacement pump,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/96/NW-622596_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Sauermann_Si_10_UniversL_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Sauermann_Si_10_UniversL_User_Manual.pdf,,
12,P667572,Aspen Pumps Mini Aqua condensate pump,Aspen Pumps,97.6,"Slimmer than other pumps, the Aspen Pumps Mini Aqua condensate removal pump with 12L/h flow rate is designed to fit directly inside the unit for a discreet finish.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Condensate Air Conditioner Pumps.csv -> Aspen Pumps Mini Aqua condensate pump,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/72/NW-667572_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Aspen_Pumps_Mini_Aqua_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Aspen_Pumps_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Aspen_Pumps_Mini_Aqua_Technical.pdf,
13,P667849,Aspen Pumps Heavy Duty heavy duty pump 6m,Aspen Pumps,153.28,"Offering a high flow rate of up to 900L/h, the Aspen Pumps Heavy Duty 6 condensate removal pump offers robust reliability, ideal for the fast removal of large amounts of condensate water.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Condensate Air Conditioner Pumps.csv -> Aspen Pumps Heavy Duty heavy duty pump 6m,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/50/NW-667849_667850_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Aspen_Pumps_Heavy_Duty_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Aspen_Pumps_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Aspen_Pumps_HeavyDuty_6_10_Technical.pdf,
14,P625695,Charles Austen Pumps Mini Blue X87-504 pump temperature sensor,Charles Austen Pumps,129.52,"The whisper-quiet Charles Austen Pumps MiniBlue condensate removal pump with temperature sensor offers 8L/h flow rates for the reliable removal of condensate and debris. This self-priming pump provides peristaltic performance at the price of a piston pump and is small enough for fast installation or retrofit into any existing installation. Using BlueDiamond patented rotary diaphragm technology, the MiniBlue draws in condensate using vacuum and mechanically driven technology in a reinforced elastomer diaphragm, directing it to the outlet under pressure. Able to run dry, this system tolerates suspended solids and light slurries for reliable use in tough conditions.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Condensate Air Conditioner Pumps.csv -> Charles Austen Pumps Mini Blue X87-504 pump temperature sensor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/95/NW-625694_625695_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Charles_Austen_MiniBlue_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/CharlesAusten_MinMaxiMegaBlue_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Charles_Austen_MiniBlue_Pump_Tech.pdf,
15,P667644,Pump House VCL LGP sump condensate pump 3.8Ltr,Pump House,294.47,"Offering high flow rates of 900L/h and high lift, the Pump House VCL heavy duty tank pump, manufactured by Little Giant, is a trouble-free solution for heavy duty applications. This pump is ideal for air conditioners, refrigeration units, de-humidifiers and boilers.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Condensate Air Conditioner Pumps.csv -> Pump House VCL LGP sump condensate pump 3.8Ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/76/44/NW-667644_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Pump_House_VCL_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Pump_House_Catalogue_2016.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/667644_Technical.pdf,
16,P667853,Aspen Pumps Silent+ Mini Lime FP3319 slimline pump 70 x 140 x 950mm White,Aspen Pumps,145.33,"Ideal for commercial use, the Aspen Pumps Silent+ Mini Lime condensate removal pump includes an anti-vibration damper and built-in sound absorbing materials for silent operation. Easy to use thanks to a quick-release reservoir, this pump can be commissioned on-site and operation easily checked using the clever LED system in the reservoir.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Condensate Air Conditioner Pumps.csv -> Aspen Pumps Silent+ Mini Lime FP3319 slimline pump 70 x 140 x 950mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/54/NW-667853_667854_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Aspen_Pumps_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Aspen_Pumps_Silent+_Mini_Lime_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Aspen_Pumps_S+_MiniLime_Installation.pdf,
17,P667854,Aspen Pumps Silent+ Mini Lime FP3320 BBJ trunk pump 70 x 140 x 950mm White,Aspen Pumps,145.33,"Ideal for commercial use, the Aspen Pumps Silent+ Mini Lime SpeediDuct (BBJ) condensate removal pump includes an anti-vibration damper and built-in sound absorbing materials for silent operation. Easy to use thanks to a quick-release reservoir, this pump can be commissioned on-site and operation easily checked using the clever LED system in the reservoir.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Condensate Air Conditioner Pumps.csv -> Aspen Pumps Silent+ Mini Lime FP3320 BBJ trunk pump 70 x 140 x 950mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/54/NW-667853_667854_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Aspen_Pumps_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Aspen_Pumps_Silent+_Mini_Lime_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Aspen_Pumps_S+_MiniLime_Installation.pdf,
18,P667672,Pump House DCP dairy cabinet pump,Pump House,586.9,"Ideal for low level supermarket refrigeration cabinets, the Pump House DCP dairy cabinet standard supermarket pump has a height of just 76mm. Made of robust stainless steel, this easy to service pump delivers a complete solution, dealing with intermittent water temperature of up to 120F/49C and offering a 700L/h flow rate.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Condensate Air Conditioner Pumps.csv -> Pump House DCP dairy cabinet pump,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/76/72/NW-667672_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Pump_House_DCP_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Pump_House_RAC_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Pump_House_DCP_Installation.pdf,
19,P667533,Aspen Pumps Maxi Orange Maxi Orange condensate pump kit,Aspen Pumps,115.55,"Designed for large size commercial units, the Aspen Pumps Maxi Orange condensate removal pump provides extra power on-demand thanks to its high power motor.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Condensate Air Conditioner Pumps.csv -> Aspen Pumps Maxi Orange Maxi Orange condensate pump kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/33/NW-667533_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Aspen_Pumps_Mini_Maxi_Orange_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Aspen_Pumps_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Aspen_667533_Technical.pdf,
20,P667592,Aspen Pumps Silent+ Mini Orange condensate pump,Aspen Pumps,109.38,"The Aspen Pumps Silent+ Mini Orange condensate removal pump is ideal for small commercial or domestic units. Employing an acoustic damper and anti-vibration tubing and bracket, the Silent+ Mini Orange is whisper-quiet for distraction-free operation at home or in the workplace.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Condensate Air Conditioner Pumps.csv -> Aspen Pumps Silent+ Mini Orange condensate pump,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/92/NW-667592_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Aspen_Pumps_Silent+_Mini_Orange_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Aspen_Pumps_Silent+MiniOrange_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Aspen_Pumps_Product_Guide.pdf,
21,P690065,Pump House DCP Dairy Cabinet Pump Dcp30E,Pump House,449.07,"Ideal for low level supermarket refrigeration cabinets, the Pump House DCP dairy cabinet economy supermarket pump has a height of just 76mm. Made of robust stainless steel, this easy to service pump delivers a complete solution, dealing with intermittent water temperature of up to 120F/49C and offering a 700L/h flow rate.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Condensate Air Conditioner Pumps.csv -> Pump House DCP Dairy Cabinet Pump Dcp30E,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/65/NW-690065_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Pump_House_DCP_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Pump_House_RAC_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Pump_House_DCP_Installation.pdf,
