,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Colour,Connection Size,Connection Type,Diameter,Range,Warranty,Weight,Hazardous,Material,Standards,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Attachment 6,Feature 3,Feature 4,Feature 5,Feature 6,Dimensions (L x W x D),Drainage Product Type,Minimum Operating Temperature,Resistance Features,Wall Thickness (mm),Maximum Operating Temperature,Application,Feature 7,Pack Quantity,Paintable,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13
31,PF47311,"McAlpine FLEXCON2 half drain flexible connector 1.1/2""",McAlpine,6.75,"Made of polypropylene, this McAlpine 1 1/2 x 1 1/2"" flexible connector incorporates universal x plain spigot connections.","Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> McAlpine FLEXCON2 half drain flexible connector 1.1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/11/NW-F47310_F47311_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F47311_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PF58200,Geberit HDPE HDPE pipe length 250mm,Geberit,285.72,"Made of high density polyethylene (HDPE), this Geberit HDPE 250mm solvent weld pipe, supplied in a 5M length, is suitable for a range of uses in building and roof drainage in industrial, commercial and laboratory settings and can be installed in-ground, in concrete or during bridge construction. This fitting is additionally suitable for conventional or siphonic roof drainage systems and in land drainage systems.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Geberit HDPE HDPE pipe length 250mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/00/NW-F58200_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Geberit_HDPE_Silent_db20_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_DrainageSystem_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,PF00460,McAlpine PIPE32-1000-CB Chrome Plated Brass Waste Pipe 32mm x 1M,McAlpine,43.27,"Made of brass, this McAlpine 32 x 32mm waste pipe has a neat chrome-plated finish. It is supplied in a 1M length and has push-fit connections.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> McAlpine PIPE32-1000-CB Chrome Plated Brass Waste Pipe 32mm x 1M,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/04/60/F00460_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F00460_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,PF66450,Polypipe ABS waste pipe 40mm x 3mtr White,Polypipe,27.93,"Made of white ABS, this Polypipe waste pipe, supplied in a 3M length with 40mm solvent weld connections, is suitable for domestic applications. A popular selection for residential waste installations, the Polypipe ABS solvent weld range incorporates BioCote anti-microbial technology.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Polypipe ABS waste pipe 40mm x 3mtr White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/64/50/NW-F66450_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PF68162,Polypipe Solvent Weld Overflow Waste reducer 32 x 21.5mm White,Polypipe,3.26,"Suitable for domestic use, this Polypipe overflow system reducer is made of white plastic and incorporates 32mm to 21.5mm solvent weld connections.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Polypipe Solvent Weld Overflow Waste reducer 32 x 21.5mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/62/NW-F68162_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PF15292,Center CB ABS swept bend 90degrees cb3 White 50mm,Center CB,4.57,"Center CB knuckle bend is made of ABS. The Center ABS solvent weld waste range is perfectly suited for connections from sanitary appliances to either a soil stack or a back inlet drain gully. Constructing a perfect, permanent joint is made easy through the simple application of a solvent weld cement to the pipe spigot and the fitting socket.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Center CB ABS swept bend 90degrees cb3 White 50mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/92/NW-F15292_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PF16270,Center CB ABS waste pipe 40mm x 3mtr Black,Center CB,5.75,"Center CB waste pipe is made of ABS. The Center ABS solvent weld waste range is perfectly suited for connections from sanitary appliances to either a soil stack or a back inlet drain gully. Constructing a perfect, permanent joint is made easy through the simple application of a solvent weld cement to the pipe spigot and the fitting socket.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Center CB ABS waste pipe 40mm x 3mtr Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/70/NW-F16270_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PF15294,"Center CB 45deg obtuse bend 2"" White",Center CB,4.33,"Made of ABS, this Center CB 50mm obtuse bend is part of the Center ABS solvent weld waste range, a collection of products ideally suited to creating connections from sanitary appliances to a soil stack or back inlet drain gully. Solvent weld connections ensure a sturdy, permanent joint with the straightforward application of solvent weld cement to the pipe spigot and fitting socket.","Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Center CB 45deg obtuse bend 2"" White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/94/NW-F15294_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PQ66449,Wavin Wavin OsmaSoil 87.5deg single branch 110mm White,Wavin,52.51,"Made of white PVC-u, this Wavin OsmaSoil 110mm 87.5° single branch with socket x socket x plain end connections is suitable for use in both domestic and commercial installations.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Wavin Wavin OsmaSoil 87.5deg single branch 110mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/64/49/NW-Q66449_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,P697058,"Aspen Pumps Xtra 90deg elbow 3/4"" Black (Pack of 5)",Aspen Pumps,5.88,"Made of uPVC, these Aspen Pumps Xtra 15mm 90° elbows have a smooth internal finish for a low coefficient of flow friction, helping to prevent build-up of debris, bacteria and blockages.","Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Aspen Pumps Xtra 90deg elbow 3/4"" Black (Pack of 5)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/58/NW-697058_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Aspen_Pumps_APG_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PF58100,Geberit HDPE HDPE pipe length 200mm,Geberit,182.86,"Made of high density polyethylene (HDPE), this Geberit HDPE 200mm solvent weld pipe, supplied in a 5M length, is suitable for a range of uses in building and roof drainage in industrial, commercial and laboratory settings and can be installed in-ground, in concrete or during bridge construction. This fitting is additionally suitable for conventional or siphonic roof drainage systems and in land drainage systems.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Geberit HDPE HDPE pipe length 200mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/00/NW-F58100_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Geberit_HDPE_Silent_db20_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_DrainageSystem_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PF57500,Geberit HDPE HDPE pipe length 75mm x 5mtr,Geberit,31.06,"Made of high density polyethylene (HDPE), this Geberit HDPE 75mm solvent weld pipe, supplied in a 5M length, is suitable for a range of uses in building and roof drainage in industrial, commercial and laboratory settings and can be installed in-ground, in concrete or during bridge construction. This fitting is additionally suitable for conventional or siphonic roof drainage systems and in land drainage systems.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Geberit HDPE HDPE pipe length 75mm x 5mtr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/00/NW-F57500_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Geberit_HDPE_Silent_db20_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_DrainageSystem_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PF66350,Polypipe ABS waste pipe 32mm x 3mtr White,Polypipe,23.14,"Made of white ABS, this Polypipe waste pipe, supplied in a 3M length with 32mm solvent weld connections, is suitable for domestic applications. A popular selection for residential waste installations, the Polypipe ABS solvent weld range incorporates BioCote anti-microbial technology.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Polypipe ABS waste pipe 32mm x 3mtr White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/63/50/NW-F66350_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PF95209,Wavin HepVo tundish adaptor kit 32mm White,Wavin,46.45,"This Wavin HepvO 32mm tundish adapter kit is made of polypropylene (PP) and includes compression connections. Fittings in the HepvO range are suitable for use in sanitary appliances such as basins, kitchen sinks or showers and are also suitable for installation on discharge pipework from unvented domestic hot water systems and condensate lines from boilers and air conditioning units.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Wavin HepVo tundish adaptor kit 32mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/09/NW-F95209_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_HepVo_Plastic_Products_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_Kitemark_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Osma_Waste_Water_Drain_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Wavin_Osma_RoundLine_Drainage_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Wavin_HepVo_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PQ66899,Wavin Wavin OsmaSoil PVC-U double branch 90 deg 110 x 110mm White,Wavin,131.32,"Made of white PVC-u, this Wavin OsmaSoil 110 x 100mm 90° double branch with socket x plain end x socket x socket connections is suitable for use in both domestic and commercial installations.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Wavin Wavin OsmaSoil PVC-U double branch 90 deg 110 x 110mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/99/NW-Q66899_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC-U_Pipe_Fittings_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PQ64233,Wavin Wavin OsmaSoil corner branch 110mm Grey,Wavin,206.7,"Made of grey PVC-u, this Wavin OsmaSoil 110mm corner branch with socket x socket x socket x plain end connections is suitable for use in both domestic and commercial installations.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Wavin Wavin OsmaSoil corner branch 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/33/NW-Q64233_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PF68997,Polypipe muPVC waste pipe 50mm x 3mtr White,Polypipe,53.0,"Suitable for domestic use, this Polypipe System 2000 waste pipe is made of white MuPVC with 50mm solvent weld connections. It is supplied in a length of 3M.",Drainage/Waste Pipe and Fittings/Waste Pipe and Fittings.csv -> Polypipe muPVC waste pipe 50mm x 3mtr White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/97/NW-F68997_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
